"Время","Планшеты, Визиты","Планшеты, Доля","Десктоп, Визиты","Десктоп, Доля","Смартфоны, Визиты","Смартфоны, Доля"
"2021-06-07 - 2021-06-13","118616126","0.025472125208224727","1666248478","0.35781719814074764","2871838558","0.6167106766510276"
"2021-06-14 - 2021-06-20","118170905","0.02607201510792802","1554823564","0.3430403063323454","2859486220","0.6308876785597266"
"2021-06-21 - 2021-06-27","118814592","0.025583556615955037","1625230755","0.34995013941161246","2900132700","0.6244663039724325"
"2021-06-28 - 2021-07-04","121507885","0.025922705193977612","1625807411","0.3468526031667574","2939999708","0.627224691639265"
"2021-07-05 - 2021-07-11","120406574","0.02599526324846947","1596959943","0.34477680691708573","2914499406","0.6292279298344449"
"2021-07-12 - 2021-07-18","118455058","0.025951823322115212","1569914749","0.34394605755738056","2876051603","0.6301021191205043"
"2021-07-19 - 2021-07-25","117830439","0.02623811415936301","1525961293","0.33979629498370273","2847020309","0.6339655908569343"
"2021-07-26 - 2021-08-01","118041103","0.02618102501684507","1529338770","0.33920096965377444","2861271065","0.6346180053293804"
"2021-08-02 - 2021-08-08","118998433","0.026169885371841627","1507071042","0.3314318972281082","2921082005","0.6423982174000503"
"2021-08-09 - 2021-08-15","118196413","0.0260913147577253","1503695479","0.33193386369819455","2908213781","0.6419748215440803"
"2021-08-16 - 2021-08-22","119605289","0.02643244537350843","1466071554","0.3239978481617115","2939265413","0.6495697064647801"
"2021-08-23 - 2021-08-29","119308866","0.025955264171374948","1506724258","0.3277830681066812","2970678557","0.6462616677219438"
"2021-08-30 - 2021-09-05","120607574","0.025743425740999262","1551831174","0.33123500677027723","3012546662","0.6430215674887235"
"2021-09-06 - 2021-09-12","123097800","0.025453369306282267","1587439480","0.3282404993087828","3125671181","0.646306131384935"
"2021-09-13 - 2021-09-19","126344381","0.025840128430908518","1578070563","0.32274918518898055","3185049183","0.6514106863801109"
"2021-09-20 - 2021-09-26","126261860","0.02487482223173963","1738436392","0.3424889844976688","3211191691","0.6326361932705916"
"2021-09-27 - 2021-10-03","121189614","0.023578492513141824","1847825529","0.3595105138392373","3170822102","0.6169109936476208"
"2021-10-04 - 2021-10-10","123633989","0.023706071970414896","1859794189","0.3566043225750275","3231859667","0.6196896054545576"
"2021-10-11 - 2021-10-17","128196675","0.023778408576871257","1925903010","0.35722384103336663","3337206238","0.6189977503897621"
"2021-10-18 - 2021-10-24","130280274","0.023587833049849717","1989664607","0.360237779167634","3403253190","0.6161743877825163"
"2021-10-25 - 2021-10-31","128760440","0.02427835014467262","1921968060","0.3623955737302323","3252780150","0.613326076125095"
"2021-11-01 - 2021-11-07","132693737","0.026386732583931184","1719521235","0.34193435218676593","3176590189","0.6316789152293029"
"2021-11-08 - 2021-11-14","128575704","0.023367103431092513","2039525354","0.3706594513163511","3334322654","0.6059734452525564"
"2021-11-15 - 2021-11-21","130366641","0.02326616510313515","2066162750","0.3687422127524767","3406742159","0.6079916221443882"
"2021-11-22 - 2021-11-28","130371207","0.023159129515972304","2050515809","0.3642534443604539","3448478583","0.6125874261235738"
"2021-11-29 - 2021-12-05","130665915","0.023203676763540692","2048125656","0.363706523563844","3452467489","0.6130897996726153"
"2021-12-06 - 2021-12-12","132229607","0.023193330757932243","2073364927","0.363672248786212","3495596398","0.6131344204558558"
"2021-12-13 - 2021-12-19","131239320","0.023134363601207214","2025346828","0.3570203650666865","3516330655","0.6198452713321063"
"2021-12-20 - 2021-12-26","129537216","0.023375912183418238","1958147620","0.35336166872143854","3453797994","0.6232624190951431"
"2021-12-27 - 2022-01-02","115101361","0.025007916421974738","1543454720","0.3353443113401797","2944040915","0.6396477722378455"
"2022-01-03 - 2022-01-09","134114123","0.028536577373796276","1368802895","0.29125157626124015","3196809976","0.6802118463649636"
"2022-01-10 - 2022-01-16","132797542","0.023807157340429534","1971314146","0.3534055324701453","3473939488","0.6227873101894252"
"2022-01-17 - 2022-01-23","134467023","0.02375327966975521","1997337995","0.35282500446420334","3529182638","0.6234217158660414"
"2022-01-24 - 2022-01-30","137773154","0.024051440756817217","2020279212","0.3526857328071866","3570217944","0.6232628264359962"
"2022-01-31 - 2022-02-06","138421389","0.02423590294489018","2025987988","0.35472587437105785","3547009311","0.621038222684052"
"2022-02-07 - 2022-02-13","139911417","0.024087425621183378","2045871220","0.35222122610815737","3622700976","0.6236913482706592"
"2022-02-14 - 2022-02-20","137357061","0.023777330286671335","2034401669","0.3521671188026396","3605048815","0.624055550910689"
"2022-02-21 - 2022-02-27","142824988","0.024320548379413342","1964107126","0.33445241654936103","3765673461","0.6412270350712255"
"2022-02-28 - 2022-03-06","130344772","0.022614702436808014","2004467194","0.3477732818977467","3628906233","0.6296120156654452"
"2022-03-07 - 2022-03-13","135746734","0.024579267141358954","1778554959","0.322037784443858","3608512849","0.6533829484147831"
"2022-03-14 - 2022-03-20","131242325","0.022994186722300126","1983927321","0.3475920992907331","3592461008","0.6294137139869668"
"2022-03-21 - 2022-03-27","130308037","0.02335510852403482","1944663539","0.3485420319552402","3504451738","0.628102859520725"
"2022-03-28 - 2022-04-03","130430607","0.023469119048532005","1922721592","0.3459662036214473","3504389468","0.6305646773300206"
"2022-04-04 - 2022-04-10","129711641","0.023505757339220525","1848734162","0.33501924932627447","3539846551","0.641474993334505"
"2022-04-11 - 2022-04-17","127230861","0.023494476021276797","1788528799","0.3302700826764703","3499592480","0.646235441302253"
"2022-04-18 - 2022-04-24","121444279","0.02289787880934662","1743020355","0.3286401729225494","3439270267","0.648461948268104"
"2022-04-25 - 2022-05-01","118025256","0.022644951988457285","1704304484","0.3269969032212263","3389659937","0.6503581447903163"
"2022-05-02 - 2022-05-08","115078237","0.02401292070006118","1443265225","0.301160447887996","3234003060","0.6748266314119428"
"2022-05-09 - 2022-05-15","116965948","0.023755864983873932","1503919299","0.3054470503986881","3302780891","0.6707970846174379"
"2022-05-16 - 2022-05-22","115892204","0.022196720843321957","1726008354","0.33058069727433625","3379240205","0.6472225818823418"
"2022-05-23 - 2022-05-29","113029511","0.022336344500801183","1703882068","0.3367129214562872","3243429024","0.6409507340429116"
"2022-05-30 - 2022-06-05","106741763","0.022272917114085158","1620752755","0.33818901580761945","3064951952","0.6395380670782954"
"2022-06-06 - 2022-06-12","102574503","0.022052249185588915","1559629791","0.3353011107292419","2989226140","0.6426466400851691"
"2022-06-13 - 2022-06-19","106044207","0.02271726784399415","1509298199","0.32332866087763745","3052657625","0.6539540712783685"
"2022-06-20 - 2022-06-26","103357161","0.022192625854605595","1518365127","0.32602007299902236","3035552686","0.6517873011463721"
"2022-06-27 - 2022-07-03","100393866","0.022098346855890693","1462527949","0.3219265398489227","2980126887","0.6559751132951865"
"2022-07-04 - 2022-07-10","100189436","0.02219186555993198","1475750576","0.3268773604293389","2938751902","0.6509307740107291"
"2022-07-11 - 2022-07-17","100810308","0.022290194457642798","1469833984","0.324995389596586","2951985970","0.6527144159457712"
"2022-07-18 - 2022-07-24","100205968","0.02243683908773163","1429188689","0.32000565715905394","2936741041","0.6575575037532144"
"2022-07-25 - 2022-07-31","99282058","0.022337165852040465","1424679102","0.3205341834000869","2920741389","0.6571286507478724"
"2022-08-01 - 2022-08-07","98436286","0.022401050974262867","1390623996","0.31646296590699413","2905210599","0.661135983118743"
"2022-08-08 - 2022-08-14","96871933","0.021917773655449686","1402410178","0.317302524080973","2920506802","0.6607797022635773"
"2022-08-15 - 2022-08-21","98314824","0.021877984766688542","1432589745","0.3187940062632286","2962874225","0.6593280089700828"
"2022-08-22 - 2022-08-28","99166751","0.021949776311536034","1443418476","0.319489267850857","2975308240","0.6585609558376071"
"2022-08-29 - 2022-09-04","102103260","0.021988192622376376","1513474127","0.32593044172594415","3027972074","0.6520813656516793"
"2022-09-05 - 2022-09-11","105087416","0.02109761665281591","1679190099","0.3371184709300112","3196731370","0.6417839124171729"
"2022-09-12 - 2022-09-18","107667665","0.02111800034960179","1690953406","0.3316646146182174","3299762451","0.647217385032181"
"2022-09-19 - 2022-09-25","113031558","0.020791319152526574","1731166715","0.31843531412524645","3592280152","0.660773366722227"
"2022-09-26 - 2022-10-02","116277371","0.020941105315409717","1799926842","0.3241598707830677","3636385741","0.6548990239015225"
"2022-10-03 - 2022-10-09","114753727","0.020885619013635587","1831084106","0.33326433937818434","3548551724","0.64585004160818"
"2022-10-10 - 2022-10-16","115269599","0.02116394518796002","1738161116","0.31913311841110353","3593077390","0.6597029364009365"
"2022-10-17 - 2022-10-23","114877481","0.020573879595829028","1842707624","0.3300180719186574","3626071612","0.6494080484855137"
"2022-10-24 - 2022-10-30","115321280","0.021160077595983692","1778547157","0.3263421620904328","3556077551","0.6524977603135835"
"2022-10-31 - 2022-11-06","114661209","0.022431585957114152","1630613258","0.31900275410175516","3366321709","0.6585656599411307"
"2022-11-07 - 2022-11-13","113648856","0.020628015211021745","1804846301","0.32759148011647676","3590946970","0.6517805046725015"
"2022-11-14 - 2022-11-20","114831299","0.020154213887734543","1963266061","0.3445757773054896","3619534889","0.6352700088067759"
"2022-11-21 - 2022-11-27","113312531","0.01968737159520779","2083382744","0.3619752369327243","3558899394","0.6183373914720679"
"2022-11-28 - 2022-12-04","112272421","0.01990910127036358","1979660718","0.35105028790305215","3547317949","0.6290406108265842"
"2022-12-05 - 2022-12-11","114863038","0.020317229946272657","1974647908","0.34928011924743146","3563968308","0.6304026508062959"
"2022-12-12 - 2022-12-18","116969856","0.020202394912321533","2073976270","0.3582058581428329","3598954354","0.6215917469448455"
"2022-12-19 - 2022-12-25","114236965","0.020920949948741697","1828899539","0.3349381324748585","3517273529","0.6441409175763999"
"2022-12-26 - 2023-01-01","101379336","0.021406773985852317","1526545463","0.3223380128034108","3107928257","0.6562552132107369"
"2023-01-02 - 2023-01-08","115724976","0.02512783595673449","1241597535","0.2695931359170548","3248126848","0.7052790281262107"
"2023-01-09 - 2023-01-15","118671080","0.021102471915817808","1884046051","0.33502710921089573","3620845856","0.6438704188732864"
"2023-01-16 - 2023-01-22","116098176","0.020490509219381413","1916595832","0.33826564652853797","3633254786","0.6412438442520806"
"2023-01-23 - 2023-01-29","117535680","0.020531686070827285","1928440295","0.33686903196776974","3678623534","0.6425992819614029"
"2023-01-30 - 2023-02-05","115694495","0.020447694471319843","1889075434","0.33387273359642505","3653300479","0.6456795719322551"
"2023-02-06 - 2023-02-12","116306376","0.02019945977573437","1916399064","0.3328297823287263","3725189934","0.6469707578955394"
"2023-02-13 - 2023-02-19","112685275","0.019842310821078016","1912275791","0.3367251898763598","3654078841","0.6434324993025621"
"2023-02-20 - 2023-02-26","112851524","0.021464447415451993","1664628529","0.31661363764109823","3480122056","0.6619219149434499"
"2023-02-27 - 2023-03-05","116270296","0.020270360392545917","1888814205","0.32929257056256317","3730891266","0.6504370690448908"
"2023-03-06 - 2023-03-12","112598683","0.020925409366875734","1733205884","0.3221000607953624","3535150282","0.6569745298377618"
"2023-03-13 - 2023-03-19","112444976","0.019761211087424624","1916344179","0.33678055867410595","3661397317","0.6434582302384694"
"2023-03-20 - 2023-03-26","112515739","0.020043524801403166","1901211553","0.338681336975174","3599843181","0.6412751382234227"
"2023-03-27 - 2023-04-02","115519630","0.020404651543624305","1918474020","0.3388670295567613","3627442408","0.6407283188996145"
"2023-04-03 - 2023-04-09","110187686","0.019311044322069086","1915537603","0.33570930559448336","3680216045","0.6449796500834476"
"2023-04-10 - 2023-04-16","107051487","0.018868283734543002","1867948822","0.32923399163153483","3698620488","0.6518977246339221"
"2023-04-17 - 2023-04-23","108912672","0.01921780087921493","1851092917","0.326628062966182","3707275110","0.654154136154603"
"2023-04-24 - 2023-04-30","114698954","0.020329854096753294","1805951407","0.3200964553707815","3721247188","0.6595736905324653"
"2023-05-01 - 2023-05-07","112207790","0.020757916943058164","1650773674","0.3053854176851623","3642560446","0.6738566653717796"
"2023-05-08 - 2023-05-14","111644052","0.02092527785899737","1579613618","0.29606462032125214","3644110049","0.6830101018197506"
"2023-05-15 - 2023-05-21","106622151","0.019023985676486027","1778846941","0.3173895706366399","3719147775","0.663586443686874"
"2023-05-22 - 2023-05-28","104862659","0.01944271369661558","1730077991","0.3207758736294191","3558476166","0.6597814126739653"
"2023-05-29 - 2023-06-04","102514110","0.019472047778334237","1674598887","0.31808176978963515","3487567491","0.6624461824320307"
"2023-06-05 - 2023-06-11","101128998","0.019387123085589614","1629176351","0.31232428946807866","3485991961","0.6682885874463317"
"2023-06-12 - 2023-06-18","102336517","0.01988699838091801","1530987325","0.2975159146121906","3512576763","0.6825970870068914"
"2023-06-19 - 2023-06-25","105371240","0.019387108150583317","1609915530","0.2962061231642871","3719832237","0.6844067686851295"
"2023-06-26 - 2023-07-02","102022749","0.019380396263434452","1605913889","0.3050618400193577","3556287458","0.6755577637172078"
"2023-07-03 - 2023-07-09","95907242","0.019203632701506913","1499801225","0.3003071639800686","3398515464","0.6804892033184244"
"2023-07-10 - 2023-07-16","97446655","0.019774570257635203","1473551931","0.29902366774758476","3356878669","0.68120176199478"
"2023-07-17 - 2023-07-23","97088319","0.019768774597794685","1448373487","0.29491260424361565","3365733803","0.6853186211585897"
"2023-07-24 - 2023-07-30","101802708","0.019167722267312285","1500964307","0.2826061068014502","3708386109","0.6982261709312375"
"2023-07-31 - 2023-08-06","98050728","0.01858740345717928","1504924703","0.28528745474828804","3672141571","0.6961251417945327"
"2023-08-07 - 2023-08-13","100114021","0.018843338546502192","1515016488","0.28515454979994037","3697835702","0.6960021116535574"
"2023-08-14 - 2023-08-20","100888874","0.019015382964185427","1477328305","0.27844461306413165","3727427950","0.7025400039716829"
"2023-08-21 - 2023-08-27","104998046","0.019102413558586","1560189109","0.2838469735876781","3831398168","0.6970506128537359"
"2023-08-28 - 2023-09-03","102958819","0.018669741062360103","1584623668","0.2873431712813963","3827160254","0.6939870876562436"
"2023-09-04 - 2023-09-10","102360002","0.017671718802190785","1645301771","0.28404952787963506","4044644179","0.6982787533181741"
"2023-09-11 - 2023-09-17","103112371","0.017371549689103954","1671507790","0.2816022980376364","4161083495","0.7010261522732596"
"2023-09-18 - 2023-09-24","105919432","0.017588447504586806","1702675542","0.2827377264240889","4213507430","0.6996738260713243"
"2023-09-25 - 2023-10-01","106182432","0.017052522800844756","1781861764","0.2861606933109561","4338743080","0.6967867838881991"
"2023-10-02 - 2023-10-08","108271197","0.017166641254230088","1816392142","0.28799305025432165","4382406017","0.6948403084914483"
"2023-10-09 - 2023-10-15","108893010","0.016914764452046628","1922873128","0.2986871795654295","4405982984","0.6843980559825239"
"2023-10-16 - 2023-10-22","109583770","0.01668536915009711","1957261100","0.298015152943042","4500811441","0.6852994779068609"
"2023-10-23 - 2023-10-29","110902096","0.017186268827697953","1938222185","0.3003622899897051","4403823541","0.6824514411825969"
"2023-10-30 - 2023-11-05","109100030","0.017501114698785524","1830275499","0.29360084904079226","4294514819","0.6888980362604222"
"2023-11-06 - 2023-11-12","111900511","0.017177790707820967","1787353974","0.27437580232465675","4615000631","0.7084464069675223"
"2023-11-13 - 2023-11-19","112246522","0.01664617572391174","1894679606","0.2809812642746103","4736155518","0.702372560001478"
"2023-11-20 - 2023-11-26","113665353","0.016636780742606112","1964763570","0.2875752360981102","4753743404","0.6957879831592837"
"2023-11-27 - 2023-12-03","110976504","0.015949740365790544","2019529869","0.2902504215803103","4827381433","0.6937998380538992"
"2023-12-04 - 2023-12-10","111779775","0.015729734932936893","2060094499","0.28989806435083115","4934397731","0.6943722007162321"
"2023-12-11 - 2023-12-17","106927378","0.015418686220239319","1940153096","0.27976569112589533","4887840989","0.7048156226538653"
"2023-12-18 - 2023-12-24","104094202","0.015663890169148004","1823818576","0.2744446214489056","4717575723","0.7098914883819464"
"2023-12-25 - 2023-12-31","95068192","0.015831315086615196","1608567181","0.2678680781096518","4301436946","0.7163006068037331"
"2024-01-01 - 2024-01-07","99763654","0.01774032387248684","1272053133","0.22620096255126718","4251736352","0.756058713576246"
"2024-01-08 - 2024-01-14","101679714","0.015280274890489984","1850544653","0.27809707445642895","4702087465","0.706622650653081"
"2024-01-15 - 2024-01-21","102273602","0.014390124178703056","1911505253","0.2689530574948676","5093428889","0.7166568183264294"
"2024-01-22 - 2024-01-28","102878813","0.014315623862433197","1926955669","0.2681365749912698","5156636327","0.717547801146297"
"2024-01-29 - 2024-02-04","103315924","0.014645975862475862","1935580343","0.2743861922336459","5015322924","0.7109678319038782"
"2024-02-05 - 2024-02-11","107443485","0.014960574039437123","1979606002","0.275642977904478","5094726073","0.7093964480560849"
"2024-02-12 - 2024-02-18","110667481","0.015193696903803606","2007929345","0.2756714944309874","5165178920","0.709134808665209"
"2024-02-19 - 2024-02-25","109597123","0.015588137773374242","1869133009","0.2658491579295704","5052072687","0.7185627042970553"
"2024-02-26 - 2024-03-03","111463985","0.015334446131794278","2045691176","0.28143207997326575","5111707636","0.7032334738949398"
"2024-03-04 - 2024-03-10","105505003","0.016348370383980616","1761263442","0.2729139498112763","4586780167","0.710737679804743"
"2024-03-11 - 2024-03-17","109422983","0.016661209287272525","1912593575","0.2912196410745607","4545512912","0.6921191496381668"
"2024-03-18 - 2024-03-24","108485594","0.0172612285597051","1868873061","0.29735786905491524","4307570232","0.6853809023853797"
"2024-03-25 - 2024-03-31","110311602","0.018396728661734054","1858073765","0.30987201951968396","4027876470","0.671731251818582"
"2024-04-01 - 2024-04-07","103467342","0.017016673363232145","1865249022","0.3067666834281121","4111634348","0.6762166432086558"
